ID,User,Item
1900,c893fd35-f9e1-11e9-8f3d-d43b041bfdb9,c897459c-f9e1-11e9-8f3d-d43b041bfdb9
1901,c89549ce-f9e1-11e9-8f3d-d43b041bfdb9,c897453e-f9e1-11e9-8f3d-d43b041bfdb9
1902,c893fc5d-f9e1-11e9-8f3d-d43b041bfdb9,c897b4f7-f9e1-11e9-8f3d-d43b041bfdb9
1903,c8954a93-f9e1-11e9-8f3d-d43b041bfdb9,c89744ae-f9e1-11e9-8f3d-d43b041bfdb9
1904,c894da93-f9e1-11e9-8f3d-d43b041bfdb9,c89747bc-f9e1-11e9-8f3d-d43b041bfdb9
1905,c8946e80-f9e1-11e9-8f3d-d43b041bfdb9,c897b598-f9e1-11e9-8f3d-d43b041bfdb9
1906,c8938f1d-f9e1-11e9-8f3d-d43b041bfdb9,c897b6a2-f9e1-11e9-8f3d-d43b041bfdb9
1907,c8947070-f9e1-11e9-8f3d-d43b041bfdb9,c89744f5-f9e1-11e9-8f3d-d43b041bfdb9
1908,c8938c8a-f9e1-11e9-8f3d-d43b041bfdb9,c8974849-f9e1-11e9-8f3d-d43b041bfdb9
1909,c8938e28-f9e1-11e9-8f3d-d43b041bfdb9,c89864b2-f9e1-11e9-8f3d-d43b041bfdb9
1910,c8938d8d-f9e1-11e9-8f3d-d43b041bfdb9,c8974746-f9e1-11e9-8f3d-d43b041bfdb9
1911,c894dbbc-f9e1-11e9-8f3d-d43b041bfdb9,c89744fe-f9e1-11e9-8f3d-d43b041bfdb9
1912,c89548aa-f9e1-11e9-8f3d-d43b041bfdb9,c897b806-f9e1-11e9-8f3d-d43b041bfdb9
1913,c8954af4-f9e1-11e9-8f3d-d43b041bfdb9,c8974744-f9e1-11e9-8f3d-d43b041bfdb9
1914,c8954a0a-f9e1-11e9-8f3d-d43b041bfdb9,c89747e4-f9e1-11e9-8f3d-d43b041bfdb9
1915,c893fc9d-f9e1-11e9-8f3d-d43b041bfdb9,c8986366-f9e1-11e9-8f3d-d43b041bfdb9
1916,c8938dd2-f9e1-11e9-8f3d-d43b041bfdb9,c89747c6-f9e1-11e9-8f3d-d43b041bfdb9
1917,c8938f3f-f9e1-11e9-8f3d-d43b041bfdb9,c8974786-f9e1-11e9-8f3d-d43b041bfdb9
1918,c894717c-f9e1-11e9-8f3d-d43b041bfdb9,c897b510-f9e1-11e9-8f3d-d43b041bfdb9
1919,c8946ee0-f9e1-11e9-8f3d-d43b041bfdb9,c89745d9-f9e1-11e9-8f3d-d43b041bfdb9
1920,c893fafa-f9e1-11e9-8f3d-d43b041bfdb9,c89863c0-f9e1-11e9-8f3d-d43b041bfdb9
1921,c8947123-f9e1-11e9-8f3d-d43b041bfdb9,c89745f2-f9e1-11e9-8f3d-d43b041bfdb9
1922,c8954c54-f9e1-11e9-8f3d-d43b041bfdb9,c89862fa-f9e1-11e9-8f3d-d43b041bfdb9
1923,c893fbcd-f9e1-11e9-8f3d-d43b041bfdb9,c897457d-f9e1-11e9-8f3d-d43b041bfdb9
1924,c893fcb5-f9e1-11e9-8f3d-d43b041bfdb9,c898645f-f9e1-11e9-8f3d-d43b041bfdb9
1925,c8938dda-f9e1-11e9-8f3d-d43b041bfdb9,c897b583-f9e1-11e9-8f3d-d43b041bfdb9
1926,c894da6f-f9e1-11e9-8f3d-d43b041bfdb9,c89746a0-f9e1-11e9-8f3d-d43b041bfdb9
1927,c893f9ea-f9e1-11e9-8f3d-d43b041bfdb9,c8986451-f9e1-11e9-8f3d-d43b041bfdb9
1928,c8938e1f-f9e1-11e9-8f3d-d43b041bfdb9,c897b4ec-f9e1-11e9-8f3d-d43b041bfdb9
1929,c8954970-f9e1-11e9-8f3d-d43b041bfdb9,c8974536-f9e1-11e9-8f3d-d43b041bfdb9
1930,c894db43-f9e1-11e9-8f3d-d43b041bfdb9,c897b5cf-f9e1-11e9-8f3d-d43b041bfdb9
1931,c8946ea5-f9e1-11e9-8f3d-d43b041bfdb9,c897459d-f9e1-11e9-8f3d-d43b041bfdb9
1932,c8938dc4-f9e1-11e9-8f3d-d43b041bfdb9,c897475b-f9e1-11e9-8f3d-d43b041bfdb9
1933,c894db1f-f9e1-11e9-8f3d-d43b041bfdb9,c8974500-f9e1-11e9-8f3d-d43b041bfdb9
1934,c8954c0e-f9e1-11e9-8f3d-d43b041bfdb9,c8974669-f9e1-11e9-8f3d-d43b041bfdb9
1935,c8954c65-f9e1-11e9-8f3d-d43b041bfdb9,c89863e0-f9e1-11e9-8f3d-d43b041bfdb9
1936,c8946fd0-f9e1-11e9-8f3d-d43b041bfdb9,c8986310-f9e1-11e9-8f3d-d43b041bfdb9
1937,c894d910-f9e1-11e9-8f3d-d43b041bfdb9,c897b758-f9e1-11e9-8f3d-d43b041bfdb9
1938,c8946e20-f9e1-11e9-8f3d-d43b041bfdb9,c897b779-f9e1-11e9-8f3d-d43b041bfdb9
1939,c89470df-f9e1-11e9-8f3d-d43b041bfdb9,c897478f-f9e1-11e9-8f3d-d43b041bfdb9
1940,c8954b2c-f9e1-11e9-8f3d-d43b041bfdb9,c897b874-f9e1-11e9-8f3d-d43b041bfdb9
1941,c8946d99-f9e1-11e9-8f3d-d43b041bfdb9,c897b82a-f9e1-11e9-8f3d-d43b041bfdb9
1942,c8954a4d-f9e1-11e9-8f3d-d43b041bfdb9,c89747fe-f9e1-11e9-8f3d-d43b041bfdb9
1943,c8946dcb-f9e1-11e9-8f3d-d43b041bfdb9,c897b70e-f9e1-11e9-8f3d-d43b041bfdb9
1944,c89470e2-f9e1-11e9-8f3d-d43b041bfdb9,c8974609-f9e1-11e9-8f3d-d43b041bfdb9
1945,c8954bf4-f9e1-11e9-8f3d-d43b041bfdb9,c8974836-f9e1-11e9-8f3d-d43b041bfdb9
1946,c8954b6d-f9e1-11e9-8f3d-d43b041bfdb9,c89747fb-f9e1-11e9-8f3d-d43b041bfdb9
1947,c894dc1f-f9e1-11e9-8f3d-d43b041bfdb9,c897b5c7-f9e1-11e9-8f3d-d43b041bfdb9
1948,c8938ca6-f9e1-11e9-8f3d-d43b041bfdb9,c89745f8-f9e1-11e9-8f3d-d43b041bfdb9
1949,c8954c83-f9e1-11e9-8f3d-d43b041bfdb9,c897b782-f9e1-11e9-8f3d-d43b041bfdb9
1950,c893fd04-f9e1-11e9-8f3d-d43b041bfdb9,c89863fa-f9e1-11e9-8f3d-d43b041bfdb9
1951,c894da9d-f9e1-11e9-8f3d-d43b041bfdb9,c897b721-f9e1-11e9-8f3d-d43b041bfdb9
1952,c894dc14-f9e1-11e9-8f3d-d43b041bfdb9,c898645f-f9e1-11e9-8f3d-d43b041bfdb9
1953,c8938cac-f9e1-11e9-8f3d-d43b041bfdb9,c897b513-f9e1-11e9-8f3d-d43b041bfdb9
1954,c893fcaa-f9e1-11e9-8f3d-d43b041bfdb9,c89745a0-f9e1-11e9-8f3d-d43b041bfdb9
1955,c894dafb-f9e1-11e9-8f3d-d43b041bfdb9,c897b524-f9e1-11e9-8f3d-d43b041bfdb9
1956,c8938cec-f9e1-11e9-8f3d-d43b041bfdb9,c897473a-f9e1-11e9-8f3d-d43b041bfdb9
1957,c8938bf8-f9e1-11e9-8f3d-d43b041bfdb9,c89745f2-f9e1-11e9-8f3d-d43b041bfdb9
1958,c89470b3-f9e1-11e9-8f3d-d43b041bfdb9,c897b5ac-f9e1-11e9-8f3d-d43b041bfdb9
1959,c8947047-f9e1-11e9-8f3d-d43b041bfdb9,c897b515-f9e1-11e9-8f3d-d43b041bfdb9
1960,c89548f1-f9e1-11e9-8f3d-d43b041bfdb9,c8986316-f9e1-11e9-8f3d-d43b041bfdb9
1961,c893fb63-f9e1-11e9-8f3d-d43b041bfdb9,c8986418-f9e1-11e9-8f3d-d43b041bfdb9
1962,c8946f40-f9e1-11e9-8f3d-d43b041bfdb9,c89863b7-f9e1-11e9-8f3d-d43b041bfdb9
1963,c894d93d-f9e1-11e9-8f3d-d43b041bfdb9,c8974625-f9e1-11e9-8f3d-d43b041bfdb9
1964,c8954aad-f9e1-11e9-8f3d-d43b041bfdb9,c89744ac-f9e1-11e9-8f3d-d43b041bfdb9
1965,c894d927-f9e1-11e9-8f3d-d43b041bfdb9,c897b4f8-f9e1-11e9-8f3d-d43b041bfdb9
1966,c8954c45-f9e1-11e9-8f3d-d43b041bfdb9,c8974613-f9e1-11e9-8f3d-d43b041bfdb9
1967,c894db10-f9e1-11e9-8f3d-d43b041bfdb9,c8974814-f9e1-11e9-8f3d-d43b041bfdb9
1968,c89549e5-f9e1-11e9-8f3d-d43b041bfdb9,c897b781-f9e1-11e9-8f3d-d43b041bfdb9
1969,c89470cf-f9e1-11e9-8f3d-d43b041bfdb9,c897b7e7-f9e1-11e9-8f3d-d43b041bfdb9
1970,c895496c-f9e1-11e9-8f3d-d43b041bfdb9,c897b565-f9e1-11e9-8f3d-d43b041bfdb9
1971,c893fbc0-f9e1-11e9-8f3d-d43b041bfdb9,c8974853-f9e1-11e9-8f3d-d43b041bfdb9
1972,c8954a79-f9e1-11e9-8f3d-d43b041bfdb9,c89745a9-f9e1-11e9-8f3d-d43b041bfdb9
1973,c8938c7c-f9e1-11e9-8f3d-d43b041bfdb9,c89747a1-f9e1-11e9-8f3d-d43b041bfdb9
1974,c8954aed-f9e1-11e9-8f3d-d43b041bfdb9,c897b6c1-f9e1-11e9-8f3d-d43b041bfdb9
1975,c893fbbe-f9e1-11e9-8f3d-d43b041bfdb9,c897b672-f9e1-11e9-8f3d-d43b041bfdb9
1976,c895494e-f9e1-11e9-8f3d-d43b041bfdb9,c897450c-f9e1-11e9-8f3d-d43b041bfdb9
1977,c8938e7f-f9e1-11e9-8f3d-d43b041bfdb9,c897b563-f9e1-11e9-8f3d-d43b041bfdb9
1978,c893fac4-f9e1-11e9-8f3d-d43b041bfdb9,c89747a1-f9e1-11e9-8f3d-d43b041bfdb9
1979,c894dae3-f9e1-11e9-8f3d-d43b041bfdb9,c89864aa-f9e1-11e9-8f3d-d43b041bfdb9
1980,c894706c-f9e1-11e9-8f3d-d43b041bfdb9,c8986484-f9e1-11e9-8f3d-d43b041bfdb9
1981,c89548f3-f9e1-11e9-8f3d-d43b041bfdb9,c897b6b7-f9e1-11e9-8f3d-d43b041bfdb9
1982,c893fc93-f9e1-11e9-8f3d-d43b041bfdb9,c897452a-f9e1-11e9-8f3d-d43b041bfdb9
1983,c893fcd7-f9e1-11e9-8f3d-d43b041bfdb9,c8986419-f9e1-11e9-8f3d-d43b041bfdb9
1984,c894db5e-f9e1-11e9-8f3d-d43b041bfdb9,c897b715-f9e1-11e9-8f3d-d43b041bfdb9
1985,c8938c5b-f9e1-11e9-8f3d-d43b041bfdb9,c8986405-f9e1-11e9-8f3d-d43b041bfdb9
1986,c893fa59-f9e1-11e9-8f3d-d43b041bfdb9,c89746f2-f9e1-11e9-8f3d-d43b041bfdb9
1987,c894d998-f9e1-11e9-8f3d-d43b041bfdb9,c8974859-f9e1-11e9-8f3d-d43b041bfdb9
1988,c89470b3-f9e1-11e9-8f3d-d43b041bfdb9,c8986389-f9e1-11e9-8f3d-d43b041bfdb9
1989,c893f9bf-f9e1-11e9-8f3d-d43b041bfdb9,c89745ce-f9e1-11e9-8f3d-d43b041bfdb9
1990,c894d97b-f9e1-11e9-8f3d-d43b041bfdb9,c8974575-f9e1-11e9-8f3d-d43b041bfdb9
1991,c8947091-f9e1-11e9-8f3d-d43b041bfdb9,c897b683-f9e1-11e9-8f3d-d43b041bfdb9
1992,c894d888-f9e1-11e9-8f3d-d43b041bfdb9,c897b636-f9e1-11e9-8f3d-d43b041bfdb9
1993,c893f9ed-f9e1-11e9-8f3d-d43b041bfdb9,c8974563-f9e1-11e9-8f3d-d43b041bfdb9
1994,c894da03-f9e1-11e9-8f3d-d43b041bfdb9,c897b65c-f9e1-11e9-8f3d-d43b041bfdb9
1995,c894d863-f9e1-11e9-8f3d-d43b041bfdb9,c8974717-f9e1-11e9-8f3d-d43b041bfdb9
1996,c893fbcb-f9e1-11e9-8f3d-d43b041bfdb9,c89746dc-f9e1-11e9-8f3d-d43b041bfdb9
1997,c894d918-f9e1-11e9-8f3d-d43b041bfdb9,c89862ef-f9e1-11e9-8f3d-d43b041bfdb9
1998,c8946f63-f9e1-11e9-8f3d-d43b041bfdb9,c897b5a7-f9e1-11e9-8f3d-d43b041bfdb9
1999,c894dbea-f9e1-11e9-8f3d-d43b041bfdb9,c897b6b9-f9e1-11e9-8f3d-d43b041bfdb9
2000,c893fd6e-f9e1-11e9-8f3d-d43b041bfdb9,c897b659-f9e1-11e9-8f3d-d43b041bfdb9
2001,c8954bb4-f9e1-11e9-8f3d-d43b041bfdb9,c897b711-f9e1-11e9-8f3d-d43b041bfdb9
2002,c893fc4a-f9e1-11e9-8f3d-d43b041bfdb9,c897b7bc-f9e1-11e9-8f3d-d43b041bfdb9
2003,c894db03-f9e1-11e9-8f3d-d43b041bfdb9,c897473a-f9e1-11e9-8f3d-d43b041bfdb9
2004,c893fa13-f9e1-11e9-8f3d-d43b041bfdb9,c897b65d-f9e1-11e9-8f3d-d43b041bfdb9
2005,c8946ee2-f9e1-11e9-8f3d-d43b041bfdb9,c897b4d6-f9e1-11e9-8f3d-d43b041bfdb9
2006,c8938c1b-f9e1-11e9-8f3d-d43b041bfdb9,c8974634-f9e1-11e9-8f3d-d43b041bfdb9
2007,c8947047-f9e1-11e9-8f3d-d43b041bfdb9,c8974830-f9e1-11e9-8f3d-d43b041bfdb9
2008,c894d985-f9e1-11e9-8f3d-d43b041bfdb9,c89747aa-f9e1-11e9-8f3d-d43b041bfdb9
2009,c893fd86-f9e1-11e9-8f3d-d43b041bfdb9,c897b505-f9e1-11e9-8f3d-d43b041bfdb9
2010,c8954973-f9e1-11e9-8f3d-d43b041bfdb9,c897b6fd-f9e1-11e9-8f3d-d43b041bfdb9
2011,c8938cdc-f9e1-11e9-8f3d-d43b041bfdb9,c897b58c-f9e1-11e9-8f3d-d43b041bfdb9
2012,c8954abc-f9e1-11e9-8f3d-d43b041bfdb9,c89747d4-f9e1-11e9-8f3d-d43b041bfdb9
2013,c8938df6-f9e1-11e9-8f3d-d43b041bfdb9,c897b65d-f9e1-11e9-8f3d-d43b041bfdb9
2014,c894db0f-f9e1-11e9-8f3d-d43b041bfdb9,c897482a-f9e1-11e9-8f3d-d43b041bfdb9
2015,c893fba4-f9e1-11e9-8f3d-d43b041bfdb9,c897b4d2-f9e1-11e9-8f3d-d43b041bfdb9
2016,c894d9f6-f9e1-11e9-8f3d-d43b041bfdb9,c89864c5-f9e1-11e9-8f3d-d43b041bfdb9
2017,c8947028-f9e1-11e9-8f3d-d43b041bfdb9,c8986410-f9e1-11e9-8f3d-d43b041bfdb9
2018,c8938bae-f9e1-11e9-8f3d-d43b041bfdb9,c89746b5-f9e1-11e9-8f3d-d43b041bfdb9
2019,c894db3b-f9e1-11e9-8f3d-d43b041bfdb9,c897b6cd-f9e1-11e9-8f3d-d43b041bfdb9
2020,c894d91f-f9e1-11e9-8f3d-d43b041bfdb9,c89745d1-f9e1-11e9-8f3d-d43b041bfdb9
2021,c8938c49-f9e1-11e9-8f3d-d43b041bfdb9,c897b761-f9e1-11e9-8f3d-d43b041bfdb9
2022,c8938d9c-f9e1-11e9-8f3d-d43b041bfdb9,c897457a-f9e1-11e9-8f3d-d43b041bfdb9
2023,c8938db9-f9e1-11e9-8f3d-d43b041bfdb9,c8986451-f9e1-11e9-8f3d-d43b041bfdb9
2024,c8938d11-f9e1-11e9-8f3d-d43b041bfdb9,c8986357-f9e1-11e9-8f3d-d43b041bfdb9
2025,c8947127-f9e1-11e9-8f3d-d43b041bfdb9,c897b793-f9e1-11e9-8f3d-d43b041bfdb9
2026,c893fd72-f9e1-11e9-8f3d-d43b041bfdb9,c89746d8-f9e1-11e9-8f3d-d43b041bfdb9
2027,c894d908-f9e1-11e9-8f3d-d43b041bfdb9,c8986466-f9e1-11e9-8f3d-d43b041bfdb9
2028,c8938d39-f9e1-11e9-8f3d-d43b041bfdb9,c897b70b-f9e1-11e9-8f3d-d43b041bfdb9
2029,c8947157-f9e1-11e9-8f3d-d43b041bfdb9,c897b657-f9e1-11e9-8f3d-d43b041bfdb9
2030,c8938b81-f9e1-11e9-8f3d-d43b041bfdb9,c89747b1-f9e1-11e9-8f3d-d43b041bfdb9
2031,c894db0a-f9e1-11e9-8f3d-d43b041bfdb9,c8986303-f9e1-11e9-8f3d-d43b041bfdb9
2032,c8938b72-f9e1-11e9-8f3d-d43b041bfdb9,c897b78e-f9e1-11e9-8f3d-d43b041bfdb9
2033,c8938eb3-f9e1-11e9-8f3d-d43b041bfdb9,c897b837-f9e1-11e9-8f3d-d43b041bfdb9
2034,c8954a35-f9e1-11e9-8f3d-d43b041bfdb9,c897452b-f9e1-11e9-8f3d-d43b041bfdb9
2035,c893fc52-f9e1-11e9-8f3d-d43b041bfdb9,c8974481-f9e1-11e9-8f3d-d43b041bfdb9
2036,c893fcbc-f9e1-11e9-8f3d-d43b041bfdb9,c89747ff-f9e1-11e9-8f3d-d43b041bfdb9
2037,c894dbb7-f9e1-11e9-8f3d-d43b041bfdb9,c897b58a-f9e1-11e9-8f3d-d43b041bfdb9
2038,c894dbdb-f9e1-11e9-8f3d-d43b041bfdb9,c897b73e-f9e1-11e9-8f3d-d43b041bfdb9
2039,c8946fbf-f9e1-11e9-8f3d-d43b041bfdb9,c89747ba-f9e1-11e9-8f3d-d43b041bfdb9
2040,c89549da-f9e1-11e9-8f3d-d43b041bfdb9,c897b731-f9e1-11e9-8f3d-d43b041bfdb9
2041,c8954ac6-f9e1-11e9-8f3d-d43b041bfdb9,c897b7ad-f9e1-11e9-8f3d-d43b041bfdb9
2042,c8946faf-f9e1-11e9-8f3d-d43b041bfdb9,c8986379-f9e1-11e9-8f3d-d43b041bfdb9
2043,c8954bb0-f9e1-11e9-8f3d-d43b041bfdb9,c897b4c2-f9e1-11e9-8f3d-d43b041bfdb9
2044,c894da6a-f9e1-11e9-8f3d-d43b041bfdb9,c897b6e5-f9e1-11e9-8f3d-d43b041bfdb9
2045,c8954964-f9e1-11e9-8f3d-d43b041bfdb9,c897b66f-f9e1-11e9-8f3d-d43b041bfdb9
2046,c893fd5b-f9e1-11e9-8f3d-d43b041bfdb9,c8974837-f9e1-11e9-8f3d-d43b041bfdb9
2047,c8938b9c-f9e1-11e9-8f3d-d43b041bfdb9,c89744a1-f9e1-11e9-8f3d-d43b041bfdb9
2048,c894d853-f9e1-11e9-8f3d-d43b041bfdb9,c89747c8-f9e1-11e9-8f3d-d43b041bfdb9
2049,c8938f1a-f9e1-11e9-8f3d-d43b041bfdb9,c8986399-f9e1-11e9-8f3d-d43b041bfdb9
2050,c894717d-f9e1-11e9-8f3d-d43b041bfdb9,c8974508-f9e1-11e9-8f3d-d43b041bfdb9
2051,c8938cbb-f9e1-11e9-8f3d-d43b041bfdb9,c897b5d4-f9e1-11e9-8f3d-d43b041bfdb9
2052,c8947054-f9e1-11e9-8f3d-d43b041bfdb9,c897b842-f9e1-11e9-8f3d-d43b041bfdb9
2053,c8954993-f9e1-11e9-8f3d-d43b041bfdb9,c8986497-f9e1-11e9-8f3d-d43b041bfdb9
2054,c894d989-f9e1-11e9-8f3d-d43b041bfdb9,c8974690-f9e1-11e9-8f3d-d43b041bfdb9
2055,c89549d2-f9e1-11e9-8f3d-d43b041bfdb9,c8974582-f9e1-11e9-8f3d-d43b041bfdb9
2056,c8938e6e-f9e1-11e9-8f3d-d43b041bfdb9,c89747c4-f9e1-11e9-8f3d-d43b041bfdb9
2057,c8946e33-f9e1-11e9-8f3d-d43b041bfdb9,c897449e-f9e1-11e9-8f3d-d43b041bfdb9
2058,c8954937-f9e1-11e9-8f3d-d43b041bfdb9,c8986317-f9e1-11e9-8f3d-d43b041bfdb9
2059,c893fd6f-f9e1-11e9-8f3d-d43b041bfdb9,c897464b-f9e1-11e9-8f3d-d43b041bfdb9
2060,c893fa4c-f9e1-11e9-8f3d-d43b041bfdb9,c8974685-f9e1-11e9-8f3d-d43b041bfdb9
2061,c8946f7c-f9e1-11e9-8f3d-d43b041bfdb9,c8986405-f9e1-11e9-8f3d-d43b041bfdb9
2062,c894dbec-f9e1-11e9-8f3d-d43b041bfdb9,c8986438-f9e1-11e9-8f3d-d43b041bfdb9
2063,c894d9f7-f9e1-11e9-8f3d-d43b041bfdb9,c897b4e5-f9e1-11e9-8f3d-d43b041bfdb9
2064,c8946fa2-f9e1-11e9-8f3d-d43b041bfdb9,c897b855-f9e1-11e9-8f3d-d43b041bfdb9
2065,c8954b2c-f9e1-11e9-8f3d-d43b041bfdb9,c897484c-f9e1-11e9-8f3d-d43b041bfdb9
2066,c8938cd2-f9e1-11e9-8f3d-d43b041bfdb9,c89864c6-f9e1-11e9-8f3d-d43b041bfdb9
2067,c8938bcc-f9e1-11e9-8f3d-d43b041bfdb9,c897b661-f9e1-11e9-8f3d-d43b041bfdb9
2068,c894d84b-f9e1-11e9-8f3d-d43b041bfdb9,c897b55a-f9e1-11e9-8f3d-d43b041bfdb9
2069,c893fb2c-f9e1-11e9-8f3d-d43b041bfdb9,c898632c-f9e1-11e9-8f3d-d43b041bfdb9
2070,c8946f7f-f9e1-11e9-8f3d-d43b041bfdb9,c897475c-f9e1-11e9-8f3d-d43b041bfdb9
2071,c894db3f-f9e1-11e9-8f3d-d43b041bfdb9,c897456e-f9e1-11e9-8f3d-d43b041bfdb9
2072,c8954ac4-f9e1-11e9-8f3d-d43b041bfdb9,c898647a-f9e1-11e9-8f3d-d43b041bfdb9
2073,c894dbf6-f9e1-11e9-8f3d-d43b041bfdb9,c89746dd-f9e1-11e9-8f3d-d43b041bfdb9
2074,c8954b6a-f9e1-11e9-8f3d-d43b041bfdb9,c8974843-f9e1-11e9-8f3d-d43b041bfdb9
2075,c894705f-f9e1-11e9-8f3d-d43b041bfdb9,c8974674-f9e1-11e9-8f3d-d43b041bfdb9
2076,c8946fc1-f9e1-11e9-8f3d-d43b041bfdb9,c8974859-f9e1-11e9-8f3d-d43b041bfdb9
2077,c8946f80-f9e1-11e9-8f3d-d43b041bfdb9,c8986442-f9e1-11e9-8f3d-d43b041bfdb9
2078,c895499d-f9e1-11e9-8f3d-d43b041bfdb9,c8974762-f9e1-11e9-8f3d-d43b041bfdb9
2079,c893fc5b-f9e1-11e9-8f3d-d43b041bfdb9,c89747c1-f9e1-11e9-8f3d-d43b041bfdb9
2080,c8946e70-f9e1-11e9-8f3d-d43b041bfdb9,c898645a-f9e1-11e9-8f3d-d43b041bfdb9
2081,c8938e39-f9e1-11e9-8f3d-d43b041bfdb9,c897b70f-f9e1-11e9-8f3d-d43b041bfdb9
2082,c8954a6e-f9e1-11e9-8f3d-d43b041bfdb9,c897459f-f9e1-11e9-8f3d-d43b041bfdb9
2083,c894dab3-f9e1-11e9-8f3d-d43b041bfdb9,c897b74a-f9e1-11e9-8f3d-d43b041bfdb9
2084,c8947083-f9e1-11e9-8f3d-d43b041bfdb9,c897471a-f9e1-11e9-8f3d-d43b041bfdb9
2085,c894dbd0-f9e1-11e9-8f3d-d43b041bfdb9,c8974755-f9e1-11e9-8f3d-d43b041bfdb9
2086,c893fd92-f9e1-11e9-8f3d-d43b041bfdb9,c897b7d5-f9e1-11e9-8f3d-d43b041bfdb9
2087,c893fbc6-f9e1-11e9-8f3d-d43b041bfdb9,c897b7be-f9e1-11e9-8f3d-d43b041bfdb9
2088,c8946e18-f9e1-11e9-8f3d-d43b041bfdb9,c89744bd-f9e1-11e9-8f3d-d43b041bfdb9
2089,c8954a09-f9e1-11e9-8f3d-d43b041bfdb9,c8974751-f9e1-11e9-8f3d-d43b041bfdb9
2090,c8938ec0-f9e1-11e9-8f3d-d43b041bfdb9,c897b5cc-f9e1-11e9-8f3d-d43b041bfdb9
2091,c8946db1-f9e1-11e9-8f3d-d43b041bfdb9,c89745e4-f9e1-11e9-8f3d-d43b041bfdb9
2092,c8954bee-f9e1-11e9-8f3d-d43b041bfdb9,c8974807-f9e1-11e9-8f3d-d43b041bfdb9
2093,c8946f19-f9e1-11e9-8f3d-d43b041bfdb9,c8974493-f9e1-11e9-8f3d-d43b041bfdb9
2094,c8946e4b-f9e1-11e9-8f3d-d43b041bfdb9,c8974741-f9e1-11e9-8f3d-d43b041bfdb9
2095,c8946f43-f9e1-11e9-8f3d-d43b041bfdb9,c897b6a5-f9e1-11e9-8f3d-d43b041bfdb9
2096,c894da4d-f9e1-11e9-8f3d-d43b041bfdb9,c8974476-f9e1-11e9-8f3d-d43b041bfdb9
2097,c8954922-f9e1-11e9-8f3d-d43b041bfdb9,c89747dd-f9e1-11e9-8f3d-d43b041bfdb9
2098,c8947106-f9e1-11e9-8f3d-d43b041bfdb9,c898630e-f9e1-11e9-8f3d-d43b041bfdb9
2099,c894db15-f9e1-11e9-8f3d-d43b041bfdb9,c8986348-f9e1-11e9-8f3d-d43b041bfdb9
2100,c893fd5d-f9e1-11e9-8f3d-d43b041bfdb9,c897b56f-f9e1-11e9-8f3d-d43b041bfdb9
2101,c8954905-f9e1-11e9-8f3d-d43b041bfdb9,c897b621-f9e1-11e9-8f3d-d43b041bfdb9
2102,c894dc05-f9e1-11e9-8f3d-d43b041bfdb9,c89863d5-f9e1-11e9-8f3d-d43b041bfdb9
2103,c8938f49-f9e1-11e9-8f3d-d43b041bfdb9,c897b591-f9e1-11e9-8f3d-d43b041bfdb9
2104,c894db4c-f9e1-11e9-8f3d-d43b041bfdb9,c8974502-f9e1-11e9-8f3d-d43b041bfdb9
2105,c893fb31-f9e1-11e9-8f3d-d43b041bfdb9,c8986499-f9e1-11e9-8f3d-d43b041bfdb9
2106,c8946f1c-f9e1-11e9-8f3d-d43b041bfdb9,c8974794-f9e1-11e9-8f3d-d43b041bfdb9
2107,c8954c3e-f9e1-11e9-8f3d-d43b041bfdb9,c89746c1-f9e1-11e9-8f3d-d43b041bfdb9
2108,c8938c4e-f9e1-11e9-8f3d-d43b041bfdb9,c8974735-f9e1-11e9-8f3d-d43b041bfdb9
2109,c8954b50-f9e1-11e9-8f3d-d43b041bfdb9,c897b7ae-f9e1-11e9-8f3d-d43b041bfdb9
2110,c8938e55-f9e1-11e9-8f3d-d43b041bfdb9,c8974487-f9e1-11e9-8f3d-d43b041bfdb9
2111,c8954976-f9e1-11e9-8f3d-d43b041bfdb9,c8986483-f9e1-11e9-8f3d-d43b041bfdb9
2112,c8954922-f9e1-11e9-8f3d-d43b041bfdb9,c897b836-f9e1-11e9-8f3d-d43b041bfdb9
2113,c8938c43-f9e1-11e9-8f3d-d43b041bfdb9,c89745db-f9e1-11e9-8f3d-d43b041bfdb9
2114,c8947038-f9e1-11e9-8f3d-d43b041bfdb9,c897457f-f9e1-11e9-8f3d-d43b041bfdb9
2115,c893fcf1-f9e1-11e9-8f3d-d43b041bfdb9,c897b7ba-f9e1-11e9-8f3d-d43b041bfdb9
2116,c894dbf8-f9e1-11e9-8f3d-d43b041bfdb9,c897b6cd-f9e1-11e9-8f3d-d43b041bfdb9
2117,c894d979-f9e1-11e9-8f3d-d43b041bfdb9,c89745d2-f9e1-11e9-8f3d-d43b041bfdb9
2118,c894db04-f9e1-11e9-8f3d-d43b041bfdb9,c897b582-f9e1-11e9-8f3d-d43b041bfdb9
2119,c8938f49-f9e1-11e9-8f3d-d43b041bfdb9,c89863b2-f9e1-11e9-8f3d-d43b041bfdb9
2120,c894da1b-f9e1-11e9-8f3d-d43b041bfdb9,c8974573-f9e1-11e9-8f3d-d43b041bfdb9
2121,c8938cf4-f9e1-11e9-8f3d-d43b041bfdb9,c897b6f3-f9e1-11e9-8f3d-d43b041bfdb9
2122,c8946e2e-f9e1-11e9-8f3d-d43b041bfdb9,c8974851-f9e1-11e9-8f3d-d43b041bfdb9
