User,LastLogin,IsDisabled
a06e4715-f9de-11e9-8f3d-d43b041bfdb9,722,0
a06e4716-f9de-11e9-8f3d-d43b041bfdb9,298,0
a06e4717-f9de-11e9-8f3d-d43b041bfdb9,746,0
a06e4718-f9de-11e9-8f3d-d43b041bfdb9,730,0
a06e4719-f9de-11e9-8f3d-d43b041bfdb9,193,0
a06e471a-f9de-11e9-8f3d-d43b041bfdb9,865,0
a06e471b-f9de-11e9-8f3d-d43b041bfdb9,38,0
a06e471c-f9de-11e9-8f3d-d43b041bfdb9,789,0
a06e471d-f9de-11e9-8f3d-d43b041bfdb9,574,0
a06e471e-f9de-11e9-8f3d-d43b041bfdb9,591,0
a06e471f-f9de-11e9-8f3d-d43b041bfdb9,569,0
a06e4720-f9de-11e9-8f3d-d43b041bfdb9,914,0
a06e4721-f9de-11e9-8f3d-d43b041bfdb9,938,1
a06e4722-f9de-11e9-8f3d-d43b041bfdb9,796,0
a06e4723-f9de-11e9-8f3d-d43b041bfdb9,34,1
a06e4724-f9de-11e9-8f3d-d43b041bfdb9,928,0
a06e4725-f9de-11e9-8f3d-d43b041bfdb9,125,0
a06e4726-f9de-11e9-8f3d-d43b041bfdb9,266,0
a06e4727-f9de-11e9-8f3d-d43b041bfdb9,963,0
a06e4728-f9de-11e9-8f3d-d43b041bfdb9,665,1
a06e4729-f9de-11e9-8f3d-d43b041bfdb9,836,0
a06e472a-f9de-11e9-8f3d-d43b041bfdb9,10,0
a06e472b-f9de-11e9-8f3d-d43b041bfdb9,335,0
a06e472c-f9de-11e9-8f3d-d43b041bfdb9,66,0
a06e472d-f9de-11e9-8f3d-d43b041bfdb9,486,0
a06e472e-f9de-11e9-8f3d-d43b041bfdb9,718,0
a06e472f-f9de-11e9-8f3d-d43b041bfdb9,33,0
a06e4730-f9de-11e9-8f3d-d43b041bfdb9,429,0
a06e4731-f9de-11e9-8f3d-d43b041bfdb9,733,0
a06e4732-f9de-11e9-8f3d-d43b041bfdb9,302,0
a06e4733-f9de-11e9-8f3d-d43b041bfdb9,736,0
a06e4734-f9de-11e9-8f3d-d43b041bfdb9,978,0
a06e4735-f9de-11e9-8f3d-d43b041bfdb9,241,0
a06e4736-f9de-11e9-8f3d-d43b041bfdb9,354,0
a06e4737-f9de-11e9-8f3d-d43b041bfdb9,339,0
a06e4738-f9de-11e9-8f3d-d43b041bfdb9,536,0
a06e4739-f9de-11e9-8f3d-d43b041bfdb9,408,0
a06e473a-f9de-11e9-8f3d-d43b041bfdb9,602,0
a06e473b-f9de-11e9-8f3d-d43b041bfdb9,311,0
a06e473c-f9de-11e9-8f3d-d43b041bfdb9,714,1
a06e473d-f9de-11e9-8f3d-d43b041bfdb9,620,0
a06e473e-f9de-11e9-8f3d-d43b041bfdb9,572,0
a06e473f-f9de-11e9-8f3d-d43b041bfdb9,318,0
a06e4740-f9de-11e9-8f3d-d43b041bfdb9,689,0
a06e4741-f9de-11e9-8f3d-d43b041bfdb9,840,0
a06e4742-f9de-11e9-8f3d-d43b041bfdb9,255,0
a06e4743-f9de-11e9-8f3d-d43b041bfdb9,83,0
a06e4744-f9de-11e9-8f3d-d43b041bfdb9,954,1
a06e4745-f9de-11e9-8f3d-d43b041bfdb9,696,0
a06e4746-f9de-11e9-8f3d-d43b041bfdb9,444,0
a06e4747-f9de-11e9-8f3d-d43b041bfdb9,872,0
a06e4748-f9de-11e9-8f3d-d43b041bfdb9,500,0
a06e4749-f9de-11e9-8f3d-d43b041bfdb9,813,0
a06e474a-f9de-11e9-8f3d-d43b041bfdb9,168,1
a06e474b-f9de-11e9-8f3d-d43b041bfdb9,769,0
a06e474c-f9de-11e9-8f3d-d43b041bfdb9,363,0
a06e474d-f9de-11e9-8f3d-d43b041bfdb9,720,0
a06e474e-f9de-11e9-8f3d-d43b041bfdb9,515,0
a06e474f-f9de-11e9-8f3d-d43b041bfdb9,961,0
a06e4750-f9de-11e9-8f3d-d43b041bfdb9,483,0
a06e4751-f9de-11e9-8f3d-d43b041bfdb9,328,0
a06e4752-f9de-11e9-8f3d-d43b041bfdb9,692,0
a06e4753-f9de-11e9-8f3d-d43b041bfdb9,216,0
a06e4754-f9de-11e9-8f3d-d43b041bfdb9,21,0
a06e4755-f9de-11e9-8f3d-d43b041bfdb9,899,0
a06e4756-f9de-11e9-8f3d-d43b041bfdb9,562,0
a06e4757-f9de-11e9-8f3d-d43b041bfdb9,467,0
a06e4758-f9de-11e9-8f3d-d43b041bfdb9,798,0
a06e4759-f9de-11e9-8f3d-d43b041bfdb9,56,0
a06e475a-f9de-11e9-8f3d-d43b041bfdb9,195,0
a06e475b-f9de-11e9-8f3d-d43b041bfdb9,787,0
a06e475c-f9de-11e9-8f3d-d43b041bfdb9,489,0
a06e475d-f9de-11e9-8f3d-d43b041bfdb9,138,0
a06e475e-f9de-11e9-8f3d-d43b041bfdb9,953,0
a06e475f-f9de-11e9-8f3d-d43b041bfdb9,128,0
a06e4760-f9de-11e9-8f3d-d43b041bfdb9,943,0
a06e4761-f9de-11e9-8f3d-d43b041bfdb9,642,0
a06e4762-f9de-11e9-8f3d-d43b041bfdb9,914,0
a06e4763-f9de-11e9-8f3d-d43b041bfdb9,170,0
a06e4764-f9de-11e9-8f3d-d43b041bfdb9,247,0
a06e4765-f9de-11e9-8f3d-d43b041bfdb9,424,1
a06e4766-f9de-11e9-8f3d-d43b041bfdb9,616,0
a06e4767-f9de-11e9-8f3d-d43b041bfdb9,804,0
a06e4768-f9de-11e9-8f3d-d43b041bfdb9,460,0
a06e4769-f9de-11e9-8f3d-d43b041bfdb9,392,0
a06e476a-f9de-11e9-8f3d-d43b041bfdb9,131,0
a06e476b-f9de-11e9-8f3d-d43b041bfdb9,123,0
a06e476c-f9de-11e9-8f3d-d43b041bfdb9,391,0
a06e476d-f9de-11e9-8f3d-d43b041bfdb9,556,0
a06e476e-f9de-11e9-8f3d-d43b041bfdb9,754,0
a06e476f-f9de-11e9-8f3d-d43b041bfdb9,989,0
a06e4770-f9de-11e9-8f3d-d43b041bfdb9,457,0
a06e4771-f9de-11e9-8f3d-d43b041bfdb9,586,0
a06e4772-f9de-11e9-8f3d-d43b041bfdb9,463,0
a06e4773-f9de-11e9-8f3d-d43b041bfdb9,56,0
a06e4774-f9de-11e9-8f3d-d43b041bfdb9,433,0
a06e4775-f9de-11e9-8f3d-d43b041bfdb9,761,0
a06e4776-f9de-11e9-8f3d-d43b041bfdb9,184,0
a06e4777-f9de-11e9-8f3d-d43b041bfdb9,157,0
a06e4778-f9de-11e9-8f3d-d43b041bfdb9,196,0
a06e4779-f9de-11e9-8f3d-d43b041bfdb9,900,0
a06e477a-f9de-11e9-8f3d-d43b041bfdb9,248,0
a06e477b-f9de-11e9-8f3d-d43b041bfdb9,403,0
a06e477c-f9de-11e9-8f3d-d43b041bfdb9,374,0
a06e477d-f9de-11e9-8f3d-d43b041bfdb9,581,0
a06e477e-f9de-11e9-8f3d-d43b041bfdb9,308,0
a06e477f-f9de-11e9-8f3d-d43b041bfdb9,633,0
a06e4780-f9de-11e9-8f3d-d43b041bfdb9,371,0
a06e4781-f9de-11e9-8f3d-d43b041bfdb9,522,1
a06e4782-f9de-11e9-8f3d-d43b041bfdb9,462,0
a06e4783-f9de-11e9-8f3d-d43b041bfdb9,805,0
a06e4784-f9de-11e9-8f3d-d43b041bfdb9,643,0
a06e4785-f9de-11e9-8f3d-d43b041bfdb9,683,0
a06e4786-f9de-11e9-8f3d-d43b041bfdb9,713,1
a06e4787-f9de-11e9-8f3d-d43b041bfdb9,223,0
a06e4788-f9de-11e9-8f3d-d43b041bfdb9,28,1
a06e4789-f9de-11e9-8f3d-d43b041bfdb9,751,0
a06e478a-f9de-11e9-8f3d-d43b041bfdb9,306,0
a06e478b-f9de-11e9-8f3d-d43b041bfdb9,881,0
a06e478c-f9de-11e9-8f3d-d43b041bfdb9,56,0
a06e478d-f9de-11e9-8f3d-d43b041bfdb9,416,0
a06e478e-f9de-11e9-8f3d-d43b041bfdb9,434,0
a06e478f-f9de-11e9-8f3d-d43b041bfdb9,312,1
a06e4790-f9de-11e9-8f3d-d43b041bfdb9,736,0
a06e4791-f9de-11e9-8f3d-d43b041bfdb9,508,0
a06e4792-f9de-11e9-8f3d-d43b041bfdb9,970,0
a06e4793-f9de-11e9-8f3d-d43b041bfdb9,964,0
a06e4794-f9de-11e9-8f3d-d43b041bfdb9,64,0
a06e4795-f9de-11e9-8f3d-d43b041bfdb9,934,0
a06e4796-f9de-11e9-8f3d-d43b041bfdb9,913,0
a06e4797-f9de-11e9-8f3d-d43b041bfdb9,309,1
a06e4798-f9de-11e9-8f3d-d43b041bfdb9,869,0
a06e4799-f9de-11e9-8f3d-d43b041bfdb9,583,1
a06e479a-f9de-11e9-8f3d-d43b041bfdb9,711,0
a06e479b-f9de-11e9-8f3d-d43b041bfdb9,399,0
a06e479c-f9de-11e9-8f3d-d43b041bfdb9,822,0
a06e479d-f9de-11e9-8f3d-d43b041bfdb9,369,0
a06e479e-f9de-11e9-8f3d-d43b041bfdb9,778,0
a06e479f-f9de-11e9-8f3d-d43b041bfdb9,276,0
a06e47a0-f9de-11e9-8f3d-d43b041bfdb9,971,0
a06e47a1-f9de-11e9-8f3d-d43b041bfdb9,2,0
a06e47a2-f9de-11e9-8f3d-d43b041bfdb9,915,0
a06e47a3-f9de-11e9-8f3d-d43b041bfdb9,694,0
a06e47a4-f9de-11e9-8f3d-d43b041bfdb9,593,0
a06e47a5-f9de-11e9-8f3d-d43b041bfdb9,304,0
a06e47a6-f9de-11e9-8f3d-d43b041bfdb9,437,0
a06e47a7-f9de-11e9-8f3d-d43b041bfdb9,991,0
a06e47a8-f9de-11e9-8f3d-d43b041bfdb9,904,1
a06e47a9-f9de-11e9-8f3d-d43b041bfdb9,872,1
a06e47aa-f9de-11e9-8f3d-d43b041bfdb9,508,0
a06e47ab-f9de-11e9-8f3d-d43b041bfdb9,134,1
a06e47ac-f9de-11e9-8f3d-d43b041bfdb9,6,0
a06e47ad-f9de-11e9-8f3d-d43b041bfdb9,839,0
a06e47ae-f9de-11e9-8f3d-d43b041bfdb9,619,0
a06e47af-f9de-11e9-8f3d-d43b041bfdb9,36,0
a06e47b0-f9de-11e9-8f3d-d43b041bfdb9,432,0
a06e47b1-f9de-11e9-8f3d-d43b041bfdb9,368,0
a06e47b2-f9de-11e9-8f3d-d43b041bfdb9,623,0
a06e47b3-f9de-11e9-8f3d-d43b041bfdb9,961,0
a06e47b4-f9de-11e9-8f3d-d43b041bfdb9,574,0
a06e47b5-f9de-11e9-8f3d-d43b041bfdb9,744,0
a06e47b6-f9de-11e9-8f3d-d43b041bfdb9,811,0
a06e47b7-f9de-11e9-8f3d-d43b041bfdb9,914,1
a06e47b8-f9de-11e9-8f3d-d43b041bfdb9,640,0
a06e47b9-f9de-11e9-8f3d-d43b041bfdb9,133,0
a06e47ba-f9de-11e9-8f3d-d43b041bfdb9,154,0
a06e47bb-f9de-11e9-8f3d-d43b041bfdb9,646,0
a06e47bc-f9de-11e9-8f3d-d43b041bfdb9,306,0
a06e47bd-f9de-11e9-8f3d-d43b041bfdb9,787,0
a06e47be-f9de-11e9-8f3d-d43b041bfdb9,375,0
a06e47bf-f9de-11e9-8f3d-d43b041bfdb9,930,1
a06e47c0-f9de-11e9-8f3d-d43b041bfdb9,744,0
a06e47c1-f9de-11e9-8f3d-d43b041bfdb9,330,0
a06e47c2-f9de-11e9-8f3d-d43b041bfdb9,315,0
a06e47c3-f9de-11e9-8f3d-d43b041bfdb9,752,1
a06e47c4-f9de-11e9-8f3d-d43b041bfdb9,380,1
a06e47c5-f9de-11e9-8f3d-d43b041bfdb9,62,0
a06e47c6-f9de-11e9-8f3d-d43b041bfdb9,625,0
a06e47c7-f9de-11e9-8f3d-d43b041bfdb9,827,1
a06e47c8-f9de-11e9-8f3d-d43b041bfdb9,349,0
a06e47c9-f9de-11e9-8f3d-d43b041bfdb9,969,0
a06e47ca-f9de-11e9-8f3d-d43b041bfdb9,19,0
a06e47cb-f9de-11e9-8f3d-d43b041bfdb9,673,0
a06e47cc-f9de-11e9-8f3d-d43b041bfdb9,628,0
a06e47cd-f9de-11e9-8f3d-d43b041bfdb9,400,0
a06e47ce-f9de-11e9-8f3d-d43b041bfdb9,584,0
a06e47cf-f9de-11e9-8f3d-d43b041bfdb9,834,0
a06e47d0-f9de-11e9-8f3d-d43b041bfdb9,659,0
a06e47d1-f9de-11e9-8f3d-d43b041bfdb9,535,0
a06e47d2-f9de-11e9-8f3d-d43b041bfdb9,922,0
a06e47d3-f9de-11e9-8f3d-d43b041bfdb9,225,0
a06e47d4-f9de-11e9-8f3d-d43b041bfdb9,885,0
a06e47d5-f9de-11e9-8f3d-d43b041bfdb9,57,1
a06e47d6-f9de-11e9-8f3d-d43b041bfdb9,630,0
a06e47d7-f9de-11e9-8f3d-d43b041bfdb9,798,0
a06e47d8-f9de-11e9-8f3d-d43b041bfdb9,34,1
a06e47d9-f9de-11e9-8f3d-d43b041bfdb9,325,1
a06e47da-f9de-11e9-8f3d-d43b041bfdb9,405,0
a06e47db-f9de-11e9-8f3d-d43b041bfdb9,549,0
a06e47dc-f9de-11e9-8f3d-d43b041bfdb9,752,0
a06e47dd-f9de-11e9-8f3d-d43b041bfdb9,295,0
a06e47de-f9de-11e9-8f3d-d43b041bfdb9,752,0
a06e47df-f9de-11e9-8f3d-d43b041bfdb9,503,0
a06e47e0-f9de-11e9-8f3d-d43b041bfdb9,994,0
a06e47e1-f9de-11e9-8f3d-d43b041bfdb9,771,0
a06e47e2-f9de-11e9-8f3d-d43b041bfdb9,611,0
a06e47e3-f9de-11e9-8f3d-d43b041bfdb9,448,0
a06e47e4-f9de-11e9-8f3d-d43b041bfdb9,445,0
a06e47e5-f9de-11e9-8f3d-d43b041bfdb9,154,0
a06e47e6-f9de-11e9-8f3d-d43b041bfdb9,860,1
a06e47e7-f9de-11e9-8f3d-d43b041bfdb9,416,0
a06e47e8-f9de-11e9-8f3d-d43b041bfdb9,358,0
a06e47e9-f9de-11e9-8f3d-d43b041bfdb9,435,0
a06e47ea-f9de-11e9-8f3d-d43b041bfdb9,155,0
a06e47eb-f9de-11e9-8f3d-d43b041bfdb9,46,0
a06e47ec-f9de-11e9-8f3d-d43b041bfdb9,362,1
a06e47ed-f9de-11e9-8f3d-d43b041bfdb9,284,0
a06e47ee-f9de-11e9-8f3d-d43b041bfdb9,1,0
a06e47ef-f9de-11e9-8f3d-d43b041bfdb9,747,0
a06e47f0-f9de-11e9-8f3d-d43b041bfdb9,250,0
a06e47f1-f9de-11e9-8f3d-d43b041bfdb9,485,0
a06e47f2-f9de-11e9-8f3d-d43b041bfdb9,995,1
a06e47f3-f9de-11e9-8f3d-d43b041bfdb9,464,0
a06e47f4-f9de-11e9-8f3d-d43b041bfdb9,495,1
a06e47f5-f9de-11e9-8f3d-d43b041bfdb9,231,0
a06e47f6-f9de-11e9-8f3d-d43b041bfdb9,82,0
a06e47f7-f9de-11e9-8f3d-d43b041bfdb9,820,1
a06e47f8-f9de-11e9-8f3d-d43b041bfdb9,417,0
a06e47f9-f9de-11e9-8f3d-d43b041bfdb9,104,1
a06e47fa-f9de-11e9-8f3d-d43b041bfdb9,670,0
a06e47fb-f9de-11e9-8f3d-d43b041bfdb9,826,0
a06e47fc-f9de-11e9-8f3d-d43b041bfdb9,464,0
a06e47fd-f9de-11e9-8f3d-d43b041bfdb9,402,0
a06e47fe-f9de-11e9-8f3d-d43b041bfdb9,166,0
a06e47ff-f9de-11e9-8f3d-d43b041bfdb9,749,0
a06e4800-f9de-11e9-8f3d-d43b041bfdb9,249,0
a06e4801-f9de-11e9-8f3d-d43b041bfdb9,160,0
a06e4802-f9de-11e9-8f3d-d43b041bfdb9,350,0
a06e4803-f9de-11e9-8f3d-d43b041bfdb9,175,0
a06e4804-f9de-11e9-8f3d-d43b041bfdb9,582,0
a06e4805-f9de-11e9-8f3d-d43b041bfdb9,694,1
a06e4806-f9de-11e9-8f3d-d43b041bfdb9,342,0
a06e4807-f9de-11e9-8f3d-d43b041bfdb9,632,0
a06e4808-f9de-11e9-8f3d-d43b041bfdb9,723,1
a06e4809-f9de-11e9-8f3d-d43b041bfdb9,152,0
a06e480a-f9de-11e9-8f3d-d43b041bfdb9,136,0
a06e480b-f9de-11e9-8f3d-d43b041bfdb9,304,0
a06e480c-f9de-11e9-8f3d-d43b041bfdb9,392,0
a06e480d-f9de-11e9-8f3d-d43b041bfdb9,561,0
a06e480e-f9de-11e9-8f3d-d43b041bfdb9,961,0
a06e480f-f9de-11e9-8f3d-d43b041bfdb9,131,0
a06e4810-f9de-11e9-8f3d-d43b041bfdb9,773,0
a06e4811-f9de-11e9-8f3d-d43b041bfdb9,367,0
a06e4812-f9de-11e9-8f3d-d43b041bfdb9,472,0
a06e4813-f9de-11e9-8f3d-d43b041bfdb9,378,0
a06e4814-f9de-11e9-8f3d-d43b041bfdb9,345,0
a06e4815-f9de-11e9-8f3d-d43b041bfdb9,658,1
a06e4816-f9de-11e9-8f3d-d43b041bfdb9,916,0
a06e4817-f9de-11e9-8f3d-d43b041bfdb9,534,0
a06e4818-f9de-11e9-8f3d-d43b041bfdb9,693,0
a06e4819-f9de-11e9-8f3d-d43b041bfdb9,746,0
a06e481a-f9de-11e9-8f3d-d43b041bfdb9,746,0
a06e481b-f9de-11e9-8f3d-d43b041bfdb9,939,1
a06e481c-f9de-11e9-8f3d-d43b041bfdb9,549,0
a06e481d-f9de-11e9-8f3d-d43b041bfdb9,588,0
a06e481e-f9de-11e9-8f3d-d43b041bfdb9,24,1
a06e481f-f9de-11e9-8f3d-d43b041bfdb9,120,0
a06e4820-f9de-11e9-8f3d-d43b041bfdb9,872,1
a06e4821-f9de-11e9-8f3d-d43b041bfdb9,880,0
a06e4822-f9de-11e9-8f3d-d43b041bfdb9,771,1
a06e4823-f9de-11e9-8f3d-d43b041bfdb9,302,0
a06e4824-f9de-11e9-8f3d-d43b041bfdb9,510,0
a06e4825-f9de-11e9-8f3d-d43b041bfdb9,894,0
a06e4826-f9de-11e9-8f3d-d43b041bfdb9,973,0
a06e4827-f9de-11e9-8f3d-d43b041bfdb9,783,1
a06e4828-f9de-11e9-8f3d-d43b041bfdb9,67,0
a06e4829-f9de-11e9-8f3d-d43b041bfdb9,630,0
a06e482a-f9de-11e9-8f3d-d43b041bfdb9,645,1
a06e482b-f9de-11e9-8f3d-d43b041bfdb9,740,0
a06e482c-f9de-11e9-8f3d-d43b041bfdb9,495,0
a06e482d-f9de-11e9-8f3d-d43b041bfdb9,11,0
a06e482e-f9de-11e9-8f3d-d43b041bfdb9,313,0
a06e482f-f9de-11e9-8f3d-d43b041bfdb9,124,0
a06e4830-f9de-11e9-8f3d-d43b041bfdb9,21,0
a06e4831-f9de-11e9-8f3d-d43b041bfdb9,636,0
a06e4832-f9de-11e9-8f3d-d43b041bfdb9,35,0
a06e4833-f9de-11e9-8f3d-d43b041bfdb9,997,0
a06e4834-f9de-11e9-8f3d-d43b041bfdb9,123,0
a06e4835-f9de-11e9-8f3d-d43b041bfdb9,946,0
a06e4836-f9de-11e9-8f3d-d43b041bfdb9,297,0
a06e4837-f9de-11e9-8f3d-d43b041bfdb9,222,0
a06e4838-f9de-11e9-8f3d-d43b041bfdb9,184,1
a06e4839-f9de-11e9-8f3d-d43b041bfdb9,545,0
a06e483a-f9de-11e9-8f3d-d43b041bfdb9,705,0
a06e483b-f9de-11e9-8f3d-d43b041bfdb9,154,0
a06e483c-f9de-11e9-8f3d-d43b041bfdb9,935,1
a06e483d-f9de-11e9-8f3d-d43b041bfdb9,408,0
a06e483e-f9de-11e9-8f3d-d43b041bfdb9,868,0
a06e483f-f9de-11e9-8f3d-d43b041bfdb9,977,0
a06e4840-f9de-11e9-8f3d-d43b041bfdb9,271,0
a06e4841-f9de-11e9-8f3d-d43b041bfdb9,667,0
a06e4842-f9de-11e9-8f3d-d43b041bfdb9,859,0
a06e4843-f9de-11e9-8f3d-d43b041bfdb9,921,0
a06e4844-f9de-11e9-8f3d-d43b041bfdb9,37,0
a06e4845-f9de-11e9-8f3d-d43b041bfdb9,801,0
a06e4846-f9de-11e9-8f3d-d43b041bfdb9,158,0
a06e4847-f9de-11e9-8f3d-d43b041bfdb9,244,0
a06e4848-f9de-11e9-8f3d-d43b041bfdb9,783,0
a06e4849-f9de-11e9-8f3d-d43b041bfdb9,291,0
a06e484a-f9de-11e9-8f3d-d43b041bfdb9,327,0
a06e484b-f9de-11e9-8f3d-d43b041bfdb9,812,0
a06e484c-f9de-11e9-8f3d-d43b041bfdb9,330,0
a06e484d-f9de-11e9-8f3d-d43b041bfdb9,770,0
a06e484e-f9de-11e9-8f3d-d43b041bfdb9,367,0
a06e484f-f9de-11e9-8f3d-d43b041bfdb9,458,0
a06e4850-f9de-11e9-8f3d-d43b041bfdb9,369,0
a06e4851-f9de-11e9-8f3d-d43b041bfdb9,928,0
a06e4852-f9de-11e9-8f3d-d43b041bfdb9,729,0
a06e4853-f9de-11e9-8f3d-d43b041bfdb9,686,0
a06e4854-f9de-11e9-8f3d-d43b041bfdb9,904,0
a06e4855-f9de-11e9-8f3d-d43b041bfdb9,381,0
a06e4856-f9de-11e9-8f3d-d43b041bfdb9,676,0
a06e4857-f9de-11e9-8f3d-d43b041bfdb9,132,0
a06e4858-f9de-11e9-8f3d-d43b041bfdb9,585,0
a06e4859-f9de-11e9-8f3d-d43b041bfdb9,342,0
a06e485a-f9de-11e9-8f3d-d43b041bfdb9,744,0
a06e485b-f9de-11e9-8f3d-d43b041bfdb9,180,0
a06e485c-f9de-11e9-8f3d-d43b041bfdb9,103,0
a06e485d-f9de-11e9-8f3d-d43b041bfdb9,902,0
a06e485e-f9de-11e9-8f3d-d43b041bfdb9,749,0
a06e485f-f9de-11e9-8f3d-d43b041bfdb9,752,0
a06e4860-f9de-11e9-8f3d-d43b041bfdb9,433,0
a06e4861-f9de-11e9-8f3d-d43b041bfdb9,93,1
a06e4862-f9de-11e9-8f3d-d43b041bfdb9,773,1
a06e4863-f9de-11e9-8f3d-d43b041bfdb9,662,0
a06e4864-f9de-11e9-8f3d-d43b041bfdb9,936,0
a06e4865-f9de-11e9-8f3d-d43b041bfdb9,9,0
a06e4866-f9de-11e9-8f3d-d43b041bfdb9,23,0
a06e4867-f9de-11e9-8f3d-d43b041bfdb9,266,0
a06e4868-f9de-11e9-8f3d-d43b041bfdb9,934,0
a06e4869-f9de-11e9-8f3d-d43b041bfdb9,396,0
a06e486a-f9de-11e9-8f3d-d43b041bfdb9,185,1
a06e486b-f9de-11e9-8f3d-d43b041bfdb9,648,0
a06e486c-f9de-11e9-8f3d-d43b041bfdb9,92,0
a06e486d-f9de-11e9-8f3d-d43b041bfdb9,761,0
a06e486e-f9de-11e9-8f3d-d43b041bfdb9,117,0
a06e486f-f9de-11e9-8f3d-d43b041bfdb9,49,0
a06e4870-f9de-11e9-8f3d-d43b041bfdb9,814,0
a06e4871-f9de-11e9-8f3d-d43b041bfdb9,177,0
a06e4872-f9de-11e9-8f3d-d43b041bfdb9,543,0
a06e4873-f9de-11e9-8f3d-d43b041bfdb9,211,0
a06e4874-f9de-11e9-8f3d-d43b041bfdb9,954,0
a06e4875-f9de-11e9-8f3d-d43b041bfdb9,580,1
a06e4876-f9de-11e9-8f3d-d43b041bfdb9,279,1
a06e4877-f9de-11e9-8f3d-d43b041bfdb9,25,0
a06e4878-f9de-11e9-8f3d-d43b041bfdb9,181,0
a06e4879-f9de-11e9-8f3d-d43b041bfdb9,347,0
a06e487a-f9de-11e9-8f3d-d43b041bfdb9,680,1
a06e487b-f9de-11e9-8f3d-d43b041bfdb9,110,0
a06e487c-f9de-11e9-8f3d-d43b041bfdb9,334,0
a06e487d-f9de-11e9-8f3d-d43b041bfdb9,900,0
a06e487e-f9de-11e9-8f3d-d43b041bfdb9,285,0
a06e487f-f9de-11e9-8f3d-d43b041bfdb9,759,0
a06e4880-f9de-11e9-8f3d-d43b041bfdb9,605,0
a06e4881-f9de-11e9-8f3d-d43b041bfdb9,8,0
a06e4882-f9de-11e9-8f3d-d43b041bfdb9,672,0
a06e4883-f9de-11e9-8f3d-d43b041bfdb9,98,0
a06e4884-f9de-11e9-8f3d-d43b041bfdb9,728,0
a06e4885-f9de-11e9-8f3d-d43b041bfdb9,292,0
a06e4886-f9de-11e9-8f3d-d43b041bfdb9,529,0
a06e4887-f9de-11e9-8f3d-d43b041bfdb9,979,0
a06e4888-f9de-11e9-8f3d-d43b041bfdb9,189,0
a06e4889-f9de-11e9-8f3d-d43b041bfdb9,113,0
a06e488a-f9de-11e9-8f3d-d43b041bfdb9,733,0
a06e488b-f9de-11e9-8f3d-d43b041bfdb9,906,1
a06e488c-f9de-11e9-8f3d-d43b041bfdb9,117,0
a06e488d-f9de-11e9-8f3d-d43b041bfdb9,561,0
a06e488e-f9de-11e9-8f3d-d43b041bfdb9,32,0
a06e488f-f9de-11e9-8f3d-d43b041bfdb9,296,1
a06e4890-f9de-11e9-8f3d-d43b041bfdb9,951,0
a06e4891-f9de-11e9-8f3d-d43b041bfdb9,229,0
a06e4892-f9de-11e9-8f3d-d43b041bfdb9,891,0
a06e4893-f9de-11e9-8f3d-d43b041bfdb9,97,1
a06e4894-f9de-11e9-8f3d-d43b041bfdb9,234,0
a06e4895-f9de-11e9-8f3d-d43b041bfdb9,860,0
a06e4896-f9de-11e9-8f3d-d43b041bfdb9,98,0
a06e4897-f9de-11e9-8f3d-d43b041bfdb9,792,0
a06e4898-f9de-11e9-8f3d-d43b041bfdb9,763,0
a06e4899-f9de-11e9-8f3d-d43b041bfdb9,860,0
a06e489a-f9de-11e9-8f3d-d43b041bfdb9,514,0
a06e489b-f9de-11e9-8f3d-d43b041bfdb9,498,0
a06e489c-f9de-11e9-8f3d-d43b041bfdb9,243,0
a06e489d-f9de-11e9-8f3d-d43b041bfdb9,51,0
a06e489e-f9de-11e9-8f3d-d43b041bfdb9,522,0
a06e489f-f9de-11e9-8f3d-d43b041bfdb9,408,0
a06e48a0-f9de-11e9-8f3d-d43b041bfdb9,829,0
a06e48a1-f9de-11e9-8f3d-d43b041bfdb9,383,1
a06e48a2-f9de-11e9-8f3d-d43b041bfdb9,451,1
a06e48a3-f9de-11e9-8f3d-d43b041bfdb9,272,0
a06e48a4-f9de-11e9-8f3d-d43b041bfdb9,685,0
a06e48a5-f9de-11e9-8f3d-d43b041bfdb9,993,0
a06e48a6-f9de-11e9-8f3d-d43b041bfdb9,410,0
a06e48a7-f9de-11e9-8f3d-d43b041bfdb9,84,0
a06e48a8-f9de-11e9-8f3d-d43b041bfdb9,944,0
a06e48a9-f9de-11e9-8f3d-d43b041bfdb9,654,0
a06e48aa-f9de-11e9-8f3d-d43b041bfdb9,908,0
a06e48ab-f9de-11e9-8f3d-d43b041bfdb9,579,0
a06e48ac-f9de-11e9-8f3d-d43b041bfdb9,935,0
a06e48ad-f9de-11e9-8f3d-d43b041bfdb9,947,0
a06e48ae-f9de-11e9-8f3d-d43b041bfdb9,819,0
a06e48af-f9de-11e9-8f3d-d43b041bfdb9,80,1
a06e48b0-f9de-11e9-8f3d-d43b041bfdb9,625,0
a06e48b1-f9de-11e9-8f3d-d43b041bfdb9,744,0
a06e48b2-f9de-11e9-8f3d-d43b041bfdb9,358,0
a06e48b3-f9de-11e9-8f3d-d43b041bfdb9,482,0
a06e48b4-f9de-11e9-8f3d-d43b041bfdb9,857,1
a06e48b5-f9de-11e9-8f3d-d43b041bfdb9,710,0
a06e48b6-f9de-11e9-8f3d-d43b041bfdb9,405,0
a06e48b7-f9de-11e9-8f3d-d43b041bfdb9,571,0
a06e48b8-f9de-11e9-8f3d-d43b041bfdb9,1,0
